Cleaned Skill,Skills from DB,count,Action taken,issues not handled by prompt,Comments,not found uuid
cisco adaptive security appliance firewall,cisco asa firewall,3,grouped,,,253025a9-457e-11e9-a89e-70106fbef856
cisco adaptive security appliance firewall,cisco firewall security,3,grouped,,,58c3e4bb-5452-11e9-a89e-70106fbef856
clearcase,clearcase,3,grouped,,,1ac539d5-457e-11e9-a89e-70106fbef856
clearcase,clearcase admin,3,grouped,,,28019b37-457e-11e9-a89e-70106fbef856
clearcase,clear case clear quest,3,grouped,,,26a82c29-457e-11e9-a89e-70106fbef856
clearcase,clearcase on unix solaris,3,grouped,,,26e478d5-457e-11e9-a89e-70106fbef856
clearquest,clear quest,3,roles changed to skills,,,1ad033f7-457e-11e9-a89e-70106fbef856
clearquest,clearquest,3,roles changed to skills,,,1bf046c7-457e-11e9-a89e-70106fbef856
clearquest,clear case clear quest,3,roles changed to skills,,,26a82c29-457e-11e9-a89e-70106fbef856
client scripts,client scripts,3,grouped,,,27870932-457e-11e9-a89e-70106fbef856
cloud database,cloud database,3,grouped,,,58cb5f32-5452-11e9-a89e-70106fbef856
cloud database,cloud data,3,grouped,,,26284343-b91e-4106-9bd9-579a1cdbd551
cloud devops,cloud devops,3,grouped,,,12a29c9e-5850-4d8b-a72e-20e73cad6926
cloud engineering,cloud engineering,3,grouped,,,049f79b2-6940-43b5-b9f0-f385603ab093
cloud integration,cloud integration,3,grouped,,,bc0c3f27-da6a-4db5-b40e-0d40d1e14751
cloud management,cloud management,3,grouped,,,58cc3f10-5452-11e9-a89e-70106fbef856
cloudera,cloudera impala,3,grouped,,,2ce624b6-457e-11e9-a89e-70106fbef856
coldfusion,cold fusion,3,grouped,,,1d899b35-457e-11e9-a89e-70106fbef856
coldfusion,coldfusion,3,grouped,,,546e0963-0f61-4c6f-b8c9-8910ace50056
coldfusion,coldfusion development,3,grouped,,,254e4b1b-457e-11e9-a89e-70106fbef856
commerce cloud,commerce cloud,3,grouped,,,44ee2dd9-9e68-458a-8df7-1e323309b017
computer assembly,computer assembly,3,grouped,,,1cbc685f-457e-11e9-a89e-70106fbef856
computer assembly,computer assembling and maintenance,3,grouped,,,1cd1bbdf-457e-11e9-a89e-70106fbef856
computer technician,computer technician,3,grouped,,,18c36f42-457e-11e9-a89e-70106fbef856
computer telephony integration,cti,3,grouped,,,1c739733-457e-11e9-a89e-70106fbef856
concurrent programming,concurrency,3,grouped,,,d81a0bfc-b7e9-4a33-9258-475c31255bea
concurrent programming,concurrent programming,3,grouped,,,270e0eee-457e-11e9-a89e-70106fbef856
concurrent programming,concurrent programs,3,grouped,,,25984d52-457e-11e9-a89e-70106fbef856
content delivery,content delivery,3,grouped,,,58e38e33-5452-11e9-a89e-70106fbef856
core location,core location,3,grouped,,,25bbf8d4-457e-11e9-a89e-70106fbef856
critical incident management,critical incident management,3,grouped,,,2ce292c0-457e-11e9-a89e-70106fbef856
crystal report,crystalreport,3,grouped,,,2604d84e-457e-11e9-a89e-70106fbef856
crystal report,crystalreports,3,grouped,,,18c83f16-457e-11e9-a89e-70106fbef856
cuda,cuda,3,grouped,,,1c749a10-457e-11e9-a89e-70106fbef856
customer relationship management testing,crm testing,3,grouped,,,1b391fc4-457e-11e9-a89e-70106fbef856
cyber security management,cyber security management,3,grouped,,,f7028401-724d-4a59-9c82-74cd62a41d03
data access object,dao,3,abbrevated to skill,,,1bb6be62-457e-11e9-a89e-70106fbef856
data center architecture,data center architecture,3,grouped,,,252159ad-457e-11e9-a89e-70106fbef856
data center construction,data center construction,3,grouped,,,58eeff27-5452-11e9-a89e-70106fbef856
data center relocation,data center relocation,3,grouped,,,2c873c00-457e-11e9-a89e-70106fbef856
data discovery,data discovery,3,grouped,,,58f1d51b-5452-11e9-a89e-70106fbef856
data enrichment,data enrichment,3,grouped,,,2800cddf-457e-11e9-a89e-70106fbef856
data modeling,data modeler,3,roles changed to skills,,,275075f3-457e-11e9-a89e-70106fbef856
data prediction,data prediction,3,grouped,,,bac8a84d-c0e3-42cc-b96a-72f358f30c0d
data scraping,data scraping,3,grouped,,,1d984fa0-457e-11e9-a89e-70106fbef856
data tracking,data tracking,3,grouped,,,58faefcb-5452-11e9-a89e-70106fbef856
database maintenance,database maintenance,3,grouped,,,1ceb6ccc-457e-11e9-a89e-70106fbef856
database monitoring,database monitoring,3,grouped,,,2ca7d132-457e-11e9-a89e-70106fbef856
database optimization,database optimization,3,grouped,,,1bee3299-457e-11e9-a89e-70106fbef856
database queries,database queries,3,grouped,,,58ff2f51-5452-11e9-a89e-70106fbef856
deployment management,deploy,3,grouped,,,275abb30-457e-11e9-a89e-70106fbef856
deployment management,deployment management,3,grouped,,,27b2d411-457e-11e9-a89e-70106fbef856
deployment management,deployments,3,grouped,,,1cde932f-457e-11e9-a89e-70106fbef856
desktop application,desktop application,3,,,,26b13584-457e-11e9-a89e-70106fbef856
desktop application,desktop applications,3,,,,1be0de01-457e-11e9-a89e-70106fbef856
distributed computing,distributed computing,3,grouped,,,254a0fb8-457e-11e9-a89e-70106fbef856
distributed control system,distributed control system,3,grouped,,,5908cc47-5452-11e9-a89e-70106fbef856
distributed control system,distributed control system dcs,3,grouped,,,590901c3-5452-11e9-a89e-70106fbef856
document making,documaker,3,roles changed to skills,,,590ab3d4-5452-11e9-a89e-70106fbef856
domain controller management,domain controller,3,roles changed to skills,,,1ca76b92-457e-11e9-a89e-70106fbef856
drools,drools,3,grouped,,,1b4b8d82-457e-11e9-a89e-70106fbef856
electronic data interchange mapping,edi mapping,3,abbrevated to skill,,,1b03eb93-457e-11e9-a89e-70106fbef856
elixir,elixir,3,grouped,,,2751e2dd-457e-11e9-a89e-70106fbef856
elixir,elixir group,3,grouped,,,5914dab7-5452-11e9-a89e-70106fbef856
endurance testing,endurance testing,3,grouped,,,2535ac8f-457e-11e9-a89e-70106fbef856
enterprise it infrastructure,enterprise it infrastructure,3,grouped,,,59221f37-5452-11e9-a89e-70106fbef856
enterprise management,enterprise manager,3,roles changed to skills,,,1cd08fd9-457e-11e9-a89e-70106fbef856
enterprise management,oracle enterprise manager,3,roles changed to skills,,,b645782c-6236-46d6-a29a-3f93232783b7
erp functional,erp functional,3,grouped,,,279230e7-457e-11e9-a89e-70106fbef856
erp functional,erp functional consultant,3,grouped,,,1d3592c6-457e-11e9-a89e-70106fbef856
erp management,erp management,3,grouped,,,5924cd9f-5452-11e9-a89e-70106fbef856
erp management,erp manager,3,grouped,,,2cce9d71-457e-11e9-a89e-70106fbef856
event management software,event management software,3,,,,5926dec3-5452-11e9-a89e-70106fbef856
feature testing,feature testing,3,grouped,,,27b95bb1-457e-11e9-a89e-70106fbef856
freertos,freertos,3,grouped,,,26ade145-457e-11e9-a89e-70106fbef856
game design,game design,3,grouped,,,1d81028f-457e-11e9-a89e-70106fbef856
game design,grid system,3,grouped,,,not found uuid
general ledger,oracle general ledger,3,roles changed to skills,,,1bccd19c-457e-11e9-a89e-70106fbef856
geoserver,geoserver,3,,,,1d6246a4-457e-11e9-a89e-70106fbef856
gimp,gimp,3,grouped,,,1c5ce2d0-457e-11e9-a89e-70106fbef856
global application support,global application support,3,grouped,,,593a1b24-5452-11e9-a89e-70106fbef856
google trends,google trends,3,grouped,,,5940b47f-5452-11e9-a89e-70106fbef856
google webmaster tool,google webmaster tool,3,,,,2caeb72d-457e-11e9-a89e-70106fbef856
google webmaster tool,google webmaster tools,3,,,,1ab9d082-457e-11e9-a89e-70106fbef856
hana modeling,hana modeling,3,grouped,,,26d91f5b-457e-11e9-a89e-70106fbef856
hana modeling,hana modelling,3,grouped,,,25a0dee7-457e-11e9-a89e-70106fbef856
handling,incident analysis and handling,3,shortened to skill,,,191e026d-457e-11e9-a89e-70106fbef856
hardware installation,hardware and software installation,3,shortened to skill,,,1c4bd10f-457e-11e9-a89e-70106fbef856
hardware installation,software and hardware installation,3,shortened to skill,,,25bfd1bb-457e-11e9-a89e-70106fbef856
hazelcast,hazelcast,3,roles changed to skills,,,25f420a9-457e-11e9-a89e-70106fbef856
hcm data loading,hcm data loader,3,roles changed to skills,,,2cb92eea-457e-11e9-a89e-70106fbef856
healthcare it,healthcare it,3,grouped,,,1c955851-457e-11e9-a89e-70106fbef856
hortonworks,hortonworks,3,,,,1ba2ea04-457e-11e9-a89e-70106fbef856
hp sitescope,hp site scope,3,grouped,,,2593ea6e-457e-11e9-a89e-70106fbef856
hp sitescope,hp sitescope,3,grouped,,,1bd3e8fc-457e-11e9-a89e-70106fbef856
hp unix,hp unix,3,grouped,,,87a62499-fcbd-4d01-9a4d-400e3ccb1411
hp unix,hp ux,3,grouped,,,1d447d77-457e-11e9-a89e-70106fbef856
httpd,httpd,3,grouped,,,26aa9771-457e-11e9-a89e-70106fbef856
human computer interaction,human computer interaction,3,grouped,,,25a9a1e8-457e-11e9-a89e-70106fbef856
hyperledger,hyperledger,3,roles changed to skills,,,1d5392c6-457e-11e9-a89e-70106fbef856
ibm infosphere,ibm infosphere,3,grouped,,,5957e8d1-5452-11e9-a89e-70106fbef856
ibm infosphere,ibm infosphere datastage,3,grouped,,,25c07aac-457e-11e9-a89e-70106fbef856
ibm infosphere,ibm infosphere qualitystage,3,grouped,,,5958211b-5452-11e9-a89e-70106fbef856
ibm watson,ibm watson,3,grouped,,,253f2dd5-457e-11e9-a89e-70106fbef856
icinga,icinga,3,grouped,,,2cbe6357-457e-11e9-a89e-70106fbef856
incident analysis,incident analysis and handling,3,shortened to skill,,,191e026d-457e-11e9-a89e-70106fbef856
infopath,infopath,3,grouped,,,1b0f19e6-457e-11e9-a89e-70106fbef856
infopath,infopath forms,3,grouped,,,2729d28b-457e-11e9-a89e-70106fbef856
informatica administration,informatica admin,3,,,,1ce3d56c-457e-11e9-a89e-70106fbef856
informatica administration,informatica administration,3,,,,2529c1ca-457e-11e9-a89e-70106fbef856
informatica administration,informatica administrator,3,,,,1ce29f27-457e-11e9-a89e-70106fbef856
informatica etl tool,informatica etl,3,,,,1cd598af-457e-11e9-a89e-70106fbef856
informatica etl tool,informatica etl tool,3,,,,264b4abe-457e-11e9-a89e-70106fbef856
information lifecycle management,information lifecycle management,3,,,,5968562c-5452-11e9-a89e-70106fbef856
integration architecture,integration architecture,3,grouped,,,1bf6f6bf-457e-11e9-a89e-70106fbef856
integration architecture,integration architect,3,grouped,,,1d71390a-457e-11e9-a89e-70106fbef856
integration server,integration server,3,grouped,,,1bd94a55-457e-11e9-a89e-70106fbef856
inter-process communication,ipc mechanism,3,abbreviated skill,,,2cc08e99-457e-11e9-a89e-70106fbef856
inter-process communication,ipc mechanisms,3,abbreviated skill,,,276e360d-457e-11e9-a89e-70106fbef856
inter-process communication,ipc,3,abbreviated skill,,,1ab95df7-457e-11e9-a89e-70106fbef856
inter-process communication,ipcs,3,abbreviated skill,,,25ac694f-457e-11e9-a89e-70106fbef856
internet message access protocol,imap,3,abbreviated skill,,,1cb265d2-457e-11e9-a89e-70106fbef856
investigative data query,idq,3,abbrevated skill,,,1bc103cb-457e-11e9-a89e-70106fbef856
ip configuration,ip configuration,3,grouped,,,1d740c37-457e-11e9-a89e-70106fbef856
ip configuration,ipconfig,3,grouped,,,597f5190-5452-11e9-a89e-70106fbef856
ip telephony,ip telephony,3,shortened to skill,,,1b6c8369-457e-11e9-a89e-70106fbef856
ip telephony,cisco ip telephony design,3,shortened to skill,,,58c48d2e-5452-11e9-a89e-70106fbef856
iptables,ip tables,3,grouped,,,26ccbd4d-457e-11e9-a89e-70106fbef856
iptables,iptables,3,grouped,,,1ad25e57-457e-11e9-a89e-70106fbef856
it application,it application,3,grouped,,,c36dd79b-4f61-4cda-bcf4-6d98dd383ff2
it application,it application programming,3,grouped,,,256fe92e-457e-11e9-a89e-70106fbef856
it business strategy,it business strategy,3,grouped,,,5980ef20-5452-11e9-a89e-70106fbef856
it development,it development,3,grouped,,,1c00f16d-457e-11e9-a89e-70106fbef856
it executive,it executive,3,grouped,,,1aeb5522-457e-11e9-a89e-70106fbef856
it executive,it executive management,3,grouped,,,598294fb-5452-11e9-a89e-70106fbef856
it expert,it expert,3,grouped,,,2623a9b7-457e-11e9-a89e-70106fbef856
jabber,jabber,3,roles changed to skills,,,25037d27-457e-11e9-a89e-70106fbef856
jason,jason,3,grouped,,,1ce838ba-457e-11e9-a89e-70106fbef856
java support,java support,3,grouped,should be undere java,,27dc13e3-457e-11e9-a89e-70106fbef856
jtag,jtag,3,grouped,,,1cb961ae-457e-11e9-a89e-70106fbef856
kaspersky,kaspersky,3,grouped,,,2cc0c40f-457e-11e9-a89e-70106fbef856
keyword driven framework,keyword,3,grouped,,,271bb817-457e-11e9-a89e-70106fbef856
keyword driven framework,keyword driven,3,grouped,,,25f20682-457e-11e9-a89e-70106fbef856
keyword driven framework,keyword driven framework,3,grouped,,,1cf092c2-457e-11e9-a89e-70106fbef856
lacp,lacp,3,grouped,,,1b8cb5f2-457e-11e9-a89e-70106fbef856
layer 2,layer 2,3,grouped,,,1d3fae95-457e-11e9-a89e-70106fbef856
layer 2,layer2,3,grouped,,,262136e2-457e-11e9-a89e-70106fbef856
linux debian,linux debian,3,grouped,,,1aef8534-457e-11e9-a89e-70106fbef856
linux support,linux support,3,grouped,,,25f5273b-457e-11e9-a89e-70106fbef856
localization testing,localization testing,3,grouped,,,1c2b2c1f-457e-11e9-a89e-70106fbef856
mail server,mail server,3,grouped,,,1ae9dc4b-457e-11e9-a89e-70106fbef856
mail server,mail servers,3,grouped,,,1c870518-457e-11e9-a89e-70106fbef856
mainframe cobol,mainframe cobol,3,grouped,,,1b799cbc-457e-11e9-a89e-70106fbef856
mainframe production support,mainframe production support,3,grouped,,,2c763761-457e-11e9-a89e-70106fbef856
memcached,memcached,3,grouped,,,1cf66e36-457e-11e9-a89e-70106fbef856
mfc,mfc,3,grouped,,,72e27d48-7ccc-4b0c-9466-04dd05dc8586
mfc,mfc c++,3,grouped,,,a75d14b3-7eb1-4902-a97b-70ea48ead3cb
mfc,mfc vc++,3,grouped,,,0c8ddab1-8b1b-45ce-a31f-0d5738b716b7
mfc,vc++ atl com mfc,3,grouped,,,27873a84-457e-11e9-a89e-70106fbef856
micro controllers,micro controllers,3,grouped,,,1c626816-457e-11e9-a89e-70106fbef856
microsoft active directory,microsoft active directory,3,grouped,,,1d3b4634-457e-11e9-a89e-70106fbef856
microsoft dynamics ax,ax,3,grouped,,,7db5453e-dee0-40f2-81b1-d5405e9203cf
microsoft dynamics ax,ax functional,3,grouped,,,8b36e02e-a937-4f77-a10a-c9047cec159b
microsoft dynamics ax,ax technical,3,grouped,,,1d725159-fd29-427d-a26d-69d52d84b576
microsoft dynamics ax,axapta,3,grouped,,,bf28ebc4-f67f-4258-b03c-988be62e7d3f
microsoft dynamics ax,axapta functional,3,grouped,,,880218c0-762d-490c-a2fa-74a8ef55ca85
microsoft dynamics ax,axapta professionals,3,grouped,,,259a9fd2-457e-11e9-a89e-70106fbef856
microsoft dynamics ax,axapta technical,3,grouped,,,38f48741-0775-49f0-b214-51d61b5c6690
microsoft dynamics ax,axapta technical consultant,3,grouped,,,1d0f4522-457e-11e9-a89e-70106fbef856
microsoft dynamics gp,microsoft dynamics gp,3,grouped,,,59d5a425-5452-11e9-a89e-70106fbef856
microsoft sccm,microsoft sccm,3,grouped,,,1b0f8252-457e-11e9-a89e-70106fbef856
microsoft ssas,microsoft ssas,3,grouped,,,5a2f95fb-5452-11e9-a89e-70106fbef856
microsoft ssms,microsoft ssms,3,grouped,,,5a2fcca3-5452-11e9-a89e-70106fbef856
microsoft ssrs,microsoft ssrs,3,grouped,,,5a2ffe74-5452-11e9-a89e-70106fbef856
mobile application security,mobile application security,3,grouped,,,26c5bbd0-457e-11e9-a89e-70106fbef856
mobile device support,mobile device support,3,grouped,,,59d67cfa-5452-11e9-a89e-70106fbef856
mobile equipment,mobile equipment,3,grouped,,,5a1707a8-5452-11e9-a89e-70106fbef856
mql,mql,3,grouped,,,1cb7bbcb-457e-11e9-a89e-70106fbef856
ms bi,ms bi,3,grouped,,,1d8c0ec7-457e-11e9-a89e-70106fbef856
ms dynamic crm,ms dynamic crm,3,grouped,,,26775f6c-457e-11e9-a89e-70106fbef856
ms dynamic crm,ms dynamics crm,3,grouped,,,acb5d5d4-cb9a-4472-81b6-b1b034710138
ms exchange,ms exchange,3,grouped,,,33676d00-33c8-4034-9e84-220d1bec1ca3
ms exchange server,ms exchange server,3,grouped,,,1ab92980-457e-11e9-a89e-70106fbef856
ms sharepoint,ms sharepoint,3,grouped,,,03fb879d-4647-4d1b-b497-2c35b650f4ff
negative testing,negative testing,3,grouped,,,263c7207-457e-11e9-a89e-70106fbef856
net frame work,net frame work,3,grouped,,,26aacce0-457e-11e9-a89e-70106fbef856
net frame work,net framework,3,grouped,,,18f3ff45-457e-11e9-a89e-70106fbef856
net frame work,net framework 2,3,grouped,,,1d12ed29-457e-11e9-a89e-70106fbef856
net frame work,net framework 3,3,grouped,,,1c0864f7-457e-11e9-a89e-70106fbef856
net frame work,net framework 4,3,grouped,,,1b9ed6ab-457e-11e9-a89e-70106fbef856
net mvc,net mvc,3,grouped,,,1b342fee-457e-11e9-a89e-70106fbef856
netweaver,net weaver,3,roles changed to skills,,,27799237-457e-11e9-a89e-70106fbef856
netweaver,netweaver,3,roles changed to skills,,,928e490c-b7ac-44fe-85d9-750f0d339a05
network operations,network operation center,3,roles changed to skills,,,59b651dd-5452-11e9-a89e-70106fbef856
o2c cycle,o2c cycle,3,grouped,,,273ea02b-457e-11e9-a89e-70106fbef856
object oriented systems,object oriented software,3,grouped,,,59b6bd9e-5452-11e9-a89e-70106fbef856
object oriented systems,object oriented systems,3,grouped,,,59c1a10c-5452-11e9-a89e-70106fbef856
openvpn,openvpn,3,grouped,,,26fd0064-457e-11e9-a89e-70106fbef856
oracle application express,application express,3,grouped,,,1f7ce9de-d97a-42e0-82ab-e3345c3411ff
oracle application express,oracle application express,3,grouped,,,251b6eaf-457e-11e9-a89e-70106fbef856
oracle cash management,oracle cash management,3,grouped,,,26df1201-457e-11e9-a89e-70106fbef856
oracle dataguard,oracle dataguard,3,grouped,,,1d607bd6-457e-11e9-a89e-70106fbef856
oracle dba,oracledba,3,grouped,,,1c95f552-457e-11e9-a89e-70106fbef856
oracle dba,oracle-dba,3,grouped,,,00724dfb-33d0-4a9d-9070-2cc89b469049
oracle dba,oracle dba with rac,3,grouped,,,1c886922-457e-11e9-a89e-70106fbef856
oracle dba,traing on oracle dba,3,grouped,,,1d5bc945-457e-11e9-a89e-70106fbef856
oracle finance consultant,oracle finance functional consultant,3,shortened to skill,,,26821603-457e-11e9-a89e-70106fbef856
oracle integration cloud,oracle integration cloud,3,grouped,,,026005b8-0f93-4fd9-b8b5-772063b0b04e
oracle management,oracle management,3,grouped,,,5a084fd7-5452-11e9-a89e-70106fbef856
oracle performance tuning,oracle performance tuning,3,grouped,,,1b0e179b-457e-11e9-a89e-70106fbef856
oracle sales cloud,oracle sales cloud,3,grouped,,,1d48b691-457e-11e9-a89e-70106fbef856
oracle server,oracle server,3,grouped,,,1d672d93-457e-11e9-a89e-70106fbef856
oracle soa,oracle soa,3,grouped,,,5294b26a-b4c3-49fc-849b-931b6dc12775
oracle soa,oracle soa 11g,3,grouped,,,1d2d12db-457e-11e9-a89e-70106fbef856
oracle soa,oracle soa suite,3,grouped,,,19053307-457e-11e9-a89e-70106fbef856
oracle workflow,oracle workflow,3,grouped,,,1b4c2962-457e-11e9-a89e-70106fbef856
oracle workflow,oracle workflows,3,grouped,,,26827afb-457e-11e9-a89e-70106fbef856
owb (oracle warehouse builder),owb,3,not yet grouped,,,1bf07858-457e-11e9-a89e-70106fbef856
pega development,pega development,3,grouped,,,f52b44b1-bcd5-428a-ab2b-abf4429738aa
pega robotics,pega robotics,3,grouped,,,27f44a0e-457e-11e9-a89e-70106fbef856
people code,people code,3,grouped,,,1be6eba5-457e-11e9-a89e-70106fbef856
people code,peoplecode,3,grouped,,,1af394f1-457e-11e9-a89e-70106fbef856
perfomance tuning,perfomance tuning,3,grouped,,,25bd7082-457e-11e9-a89e-70106fbef856
pop3,pop3,3,grouped,,,1c391785-457e-11e9-a89e-70106fbef856
pos testing,pos testing,3,grouped,,,1d8667dc-457e-11e9-a89e-70106fbef856
postfix,postfix,3,grouped,,,1af72578-457e-11e9-a89e-70106fbef856
powerha,powerha,3,grouped,,,25e63a97-457e-11e9-a89e-70106fbef856
presto,presto,3,grouped,,,2cb65f7c-457e-11e9-a89e-70106fbef856
prince 2,prince 2,3,grouped,,,1c2e3bb8-457e-11e9-a89e-70106fbef856
prince 2,prince 2 certified,3,grouped,,,27c352c6-457e-11e9-a89e-70106fbef856
project scope development,project scope development,3,grouped,,,59ae82d2-5452-11e9-a89e-70106fbef856
project scope development,project scope,3,grouped,,,25f10086-457e-11e9-a89e-70106fbef856
psd to html,psd to html,3,grouped,,,1b2b652c-457e-11e9-a89e-70106fbef856
psd to html,psd to html conversion,3,grouped,,,2c7a1587-457e-11e9-a89e-70106fbef856
putty and winscp,putty and winscp,3,grouped,,,27dc4a0d-457e-11e9-a89e-70106fbef856
qa analysis,qa analysis,3,grouped,,,2c9dab58-457e-11e9-a89e-70106fbef856
qnx,qnx,3,grouped,,,1ca40279-457e-11e9-a89e-70106fbef856
query,query,3,grouped,,,1be64778-457e-11e9-a89e-70106fbef856
query tuning,query tuning,3,grouped,,,2689b6d1-457e-11e9-a89e-70106fbef856
r2,r2,3,grouped,,,1d6b9429-457e-11e9-a89e-70106fbef856
ready api,ready api,3,grouped,,,277a66f6-457e-11e9-a89e-70106fbef856
release planning,release planning,3,grouped,,,2c14f660-2ac0-4663-85a3-20a2a16be210
report building,oracle report builder,3,roles changed to skills,,,26d9c182-457e-11e9-a89e-70106fbef856
report building,report builder,3,roles changed to skills,,,1d38a0c4-457e-11e9-a89e-70106fbef856
requirements management,requirements management,3,grouped,,,18fd4d02-457e-11e9-a89e-70106fbef856
resharper management,resharper,3,roles changed to skills,,,26cea067-457e-11e9-a89e-70106fbef856
responsive designing,responsive designing,3,grouped,,,25e6d35c-457e-11e9-a89e-70106fbef856
responsive html,responsive html,3,grouped,,,276a8fca-457e-11e9-a89e-70106fbef856
responsive website,responsive website,3,grouped,,,1d28c1ce-457e-11e9-a89e-70106fbef856
reverse proxy,reverse proxy,3,grouped,,,5a420ad6-5452-11e9-a89e-70106fbef856
robot programming,robot programming,3,grouped,,,5a0b34e0-5452-11e9-a89e-70106fbef856
ror,ror,3,grouped,,,1c74699d-457e-11e9-a89e-70106fbef856
rs232,rs232,3,grouped,,,1b0bc5a8-457e-11e9-a89e-70106fbef856
rsa,rsa,3,grouped,,,1b491af5-457e-11e9-a89e-70106fbef856
rsa,rsa envision,3,grouped,,,253ff86d-457e-11e9-a89e-70106fbef856
rsa,rsa security,3,grouped,,,1c565eb8-457e-11e9-a89e-70106fbef856
rsync,rsync,3,grouped,,,1d167840-457e-11e9-a89e-70106fbef856
rtc,rtc,3,grouped,,,1ac5e3c3-457e-11e9-a89e-70106fbef856
rtp,rtp,3,grouped,,,1b1ee11c-457e-11e9-a89e-70106fbef856
sales,end to end sales,3,shortened to skill,,,278b6f90-457e-11e9-a89e-70106fbef856
salesforce customization,salesforce customization,3,grouped,,,27b1906e-457e-11e9-a89e-70106fbef856
sap ehs,sap ehs,3,grouped,,,1ccbd9e9-457e-11e9-a89e-70106fbef856
sap fica,sap fica,3,grouped,,,25876cfb-457e-11e9-a89e-70106fbef856
sap fscm,sap fscm,3,grouped,,,1c650a6b-457e-11e9-a89e-70106fbef856
sap installation,sap installation,3,grouped,,,26615b86-457e-11e9-a89e-70106fbef856
sap lsmw,sap lsmw,3,grouped,,,5a5d7273-5452-11e9-a89e-70106fbef856
sap lumira,sap lumira,3,grouped,,,1b5afa06-457e-11e9-a89e-70106fbef856
sap portal,sap portal,3,grouped,,,8c99d94c-3c2a-430d-a1a2-e26f211e089c
sap ppqm,sap ppqm,3,grouped,,,b196bfb8-80e5-4484-bda6-e3ff27032b2c
sap sales,sap sales,3,grouped,,,f1859742-756b-4b84-96f0-47b4894b1f42
sap sales,sap sales distribution,3,grouped,,,59d0701d-5452-11e9-a89e-70106fbef856
scrum certified,scrum certified,3,grouped,,,bff220b3-173c-48c5-acec-d7372f2f7d7f
scrum meeting,scrum meeting,3,grouped,,,255c18e4-457e-11e9-a89e-70106fbef856
sdlc cycle,sdlc cycle,3,grouped,,,18e77666-457e-11e9-a89e-70106fbef856
sdlc testing,sdlc testing,3,grouped,,,25832c52-457e-11e9-a89e-70106fbef856
search engine submission,search engine submission,3,grouped,,,1d0caa23-457e-11e9-a89e-70106fbef856
secure code review,secure code review,3,grouped,,,26e30501-457e-11e9-a89e-70106fbef856
security audit,security audit,3,grouped,,,5a36d1e2-5452-11e9-a89e-70106fbef856
security groups,security groups,3,grouped,,,2ca0720f-457e-11e9-a89e-70106fbef856
security+,security+,3,grouped,,,27be3918-457e-11e9-a89e-70106fbef856
server configuration,server configuration,3,grouped,,,1b834501-457e-11e9-a89e-70106fbef856
server hardening,server hardening,3,grouped,,,278b403b-457e-11e9-a89e-70106fbef856
server maintenance,server maintenance,3,grouped,,,1d0832ed-457e-11e9-a89e-70106fbef856
servlets scripts,servlets scripts,3,grouped,,,3fc110d9-f5b5-4d61-b24c-a14c32f95979
siebel admin,siebel admin,3,grouped,,,25635bde-457e-11e9-a89e-70106fbef856
siebel admin,siebel administrator,3,grouped,,,272819ea-457e-11e9-a89e-70106fbef856
siebel admin,siebel administration,3,grouped,,,1b533ade-457e-11e9-a89e-70106fbef856
sip protocol,sip protocol,3,grouped,,,1b19ca2c-457e-11e9-a89e-70106fbef856
soa testing,soa testing,3,grouped,,,c76505d5-cd77-44c3-9ec4-ecad40d6fec0
software analysis,software analysis,3,grouped,,,1cb3e826-457e-11e9-a89e-70106fbef856
software debugging,software debugging,3,grouped,,,f791f23f-8bc4-4649-a45b-e34d08c46b94
software delivery,software delivery,3,grouped,,,1d829c81-457e-11e9-a89e-70106fbef856
software distribution,software distribution,3,grouped,,,1c030c0f-457e-11e9-a89e-70106fbef856
software services,software services,3,grouped,,,1d225532-457e-11e9-a89e-70106fbef856
software services,it software software services,3,grouped,,,273f0971-457e-11e9-a89e-70106fbef856
software solution sales,software solution sales,3,grouped,,,90a6b68e-4c43-40b0-82ba-742334d5224a
solution management,solution management,3,grouped,should be under solution management,,27ed3d92-457e-11e9-a89e-70106fbef856
solution management,solution manager 7,3,grouped,should be under solution management,,25ec01eb-457e-11e9-a89e-70106fbef856
solution management,solution manager,3,grouped,should be under solution management,,1b9761ad-457e-11e9-a89e-70106fbef856
spring web flow,spring web flow,3,grouped,,,25f8bc50-457e-11e9-a89e-70106fbef856
spring web flow,spring webflow,3,grouped,,,191cbc9d-457e-11e9-a89e-70106fbef856
static routing,static routing,3,grouped,,,1d6781ee-762d-45ce-96ce-a5498d48688b
support management,support manager,3,roles changed to skills,,,1d61aefa-457e-11e9-a89e-70106fbef856
syslog,syslog,3,grouped,,,1cfc097f-457e-11e9-a89e-70106fbef856
system deployment,system deployment,3,grouped,,,2cb9d021-457e-11e9-a89e-70106fbef856
talent acquisition management,talent acquisition manager,3,roles changed to skills,,,2c1805cc-0ddc-41d8-abf1-0d2b035f8719
tech architect,tech architect,3,grouped,,,0db3e5ed-603f-465a-a30e-eddffb67c939
technical solution design,technical solution design,3,grouped,,,59b1a48d-5452-11e9-a89e-70106fbef856
technology lead,technology lead,3,grouped,role,,8eb64e25-c492-4434-bc25-222f17c09c57
telecom billing,telecom billing,3,grouped,,,1b1a639d-457e-11e9-a89e-70106fbef856
test case creation,creating test cases,3,converted to skilll,,,2795e393-457e-11e9-a89e-70106fbef856
